x,y,z,u,v,nx,ny,nz
-26.25757543,-191.13329024,-78.12957279,0.5767,0.2471,0.0,0.0,0.0
-31.06071873,-192.66593903,-78.97198079,0.1489,0.451,0.0,0.0,0.0
-24.83084527,-192.56900441,-79.60609277,0.1515,0.459,0.0,0.0,0.0
13.08183129,-155.23640683,-9.27538875,0.6337,0.8649,0.0,0.0,0.0
10.99720162,-153.46693364,-2.25093689,0.6375,0.8737,0.0,0.0,0.0
10.85082713,-152.61807761,-6.81058891,0.6336,0.8691,0.0,0.0,0.0
14.02554398,-155.25395055,-13.28068823,0.6305,0.8617,0.0,0.0,0.0
11.93674351,-152.56263881,-9.69928637,0.632,0.8669,0.0,0.0,0.0
12.92314467,-152.55029793,-13.14816056,0.6287,0.8638,0.0,0.0,0.0
-20.07194396,115.61689141,-46.40760363,0.419,0.1801,0.0,0.0,0.0
-33.42742996,101.61504177,-43.46816956,0.4352,0.162,0.0,0.0,0.0
-34.78235736,103.46151064,-43.98997634,0.4365,0.1643,0.0,0.0,0.0
-114.15308507,223.47853742,-14.68663578,0.9768,0.711,0.0,0.0,0.0
-112.09390253,223.88324857,-19.19187287,0.9722,0.7057,0.0,0.0,0.0
-111.58818014,222.63509043,-18.39398246,0.9741,0.7053,0.0,0.0,0.0
-112.98730788,228.50059457,-17.20154666,0.9685,0.7109,0.0,0.0,0.0
-109.74755653,228.29122785,-21.16191911,0.9654,0.7046,0.0,0.0,0.0
-110.45105822,225.55870581,-21.47479934,0.9682,0.7026,0.0,0.0,0.0
67.26354459,-33.55358297,-10.21745076,0.039,0.6455,0.0,0.0,0.0
63.76119258,-31.13323926,-10.95178979,0.0351,0.6423,0.0,0.0,0.0
66.86538457,-27.23302861,-14.79536899,0.0394,0.636,0.0,0.0,0.0
57.12255515,-26.6937019,-12.79231426,0.0267,0.6358,0.0,0.0,0.0
57.34243462,-23.27736331,-15.63514484,0.0273,0.6302,0.0,0.0,0.0
54.32024288,148.92379156,43.52127263,0.4843,0.0847,0.0,0.0,0.0
52.36142121,147.05440164,43.48807677,0.4842,0.0817,0.0,0.0,0.0
54.81352128,146.22467556,42.99728082,0.4869,0.0826,0.0,0.0,0.0
55.39552159,147.91413922,42.32978262,0.4864,0.0849,0.0,0.0,0.0
-28.00529345,186.84824392,93.00175604,0.8863,0.9684,0.0,0.0,0.0
-30.88447054,186.60670842,91.85188082,0.8906,0.9682,0.0,0.0,0.0
-26.7090943,185.36481589,91.75039371,0.8856,0.9709,0.0,0.0,0.0
-31.54481483,185.23406281,91.30663746,0.8924,0.9692,0.0,0.0,0.0
-28.80947128,184.1981742,91.52881301,0.8878,0.9722,0.0,0.0,0.0
-163.27020246,22.4800023,-13.94866527,0.7712,0.3305,0.0,0.0,0.0
-160.93016173,20.45073212,-10.14955509,0.7715,0.3358,0.0,0.0,0.0
-160.2912276,28.54122959,-21.46087619,0.7622,0.324,0.0,0.0,0.0
-155.9979646,28.65505956,-18.53711608,0.759,0.3292,0.0,0.0,0.0
-156.00979789,30.997668,-23.12433954,0.7561,0.3246,0.0,0.0,0.0
-103.6913001,127.03672068,21.79715732,0.1437,0.8095,0.0,0.0,0.0
-103.22199759,118.32678586,15.8626065,0.1556,0.8051,0.0,0.0,0.0
-103.97782113,117.78985436,21.20395425,0.1545,0.8112,0.0,0.0,0.0
-103.76093567,121.88456873,18.04377026,0.1507,0.8066,0.0,0.0,0.0
99.97023053,215.10975345,-39.34144899,0.4008,0.889,0.0,0.0,0.0
97.9064717,215.06124648,-42.91930563,0.3954,0.8904,0.0,0.0,0.0
1.64266982,190.24668189,92.31297458,0.8471,0.9736,0.0,0.0,0.0
-2.15976698,189.57534105,92.74093989,0.8526,0.9736,0.0,0.0,0.0
-2.49354706,188.044564,90.61860153,0.8542,0.9765,0.0,0.0,0.0
0.46169504,195.94837588,96.29251267,0.8472,0.9653,0.0,0.0,0.0
-0.94006286,194.25964188,95.70015031,0.8495,0.9671,0.0,0.0,0.0
2.88226132,194.38163896,95.84291116,0.8443,0.9678,0.0,0.0,0.0
-30.56433726,62.58077447,32.19492396,0.147,0.1832,0.0,0.0,0.0
-19.2712479,60.29991208,36.22577665,0.163,0.1831,0.0,0.0,0.0
-21.83896047,56.84483374,33.30588496,0.159,0.1776,0.0,0.0,0.0
-102.41240872,159.49967418,23.46786775,0.1042,0.8059,0.0,0.0,0.0
-100.46695899,162.74450148,22.82231309,0.1005,0.8047,0.0,0.0,0.0
-99.2514455,164.21544586,19.7224991,0.0994,0.801,0.0,0.0,0.0
40.65761285,73.74747288,-62.1143708,0.5312,0.6829,0.0,0.0,0.0
46.63622324,68.83227223,-66.10424715,0.5377,0.6898,0.0,0.0,0.0
42.90663561,69.26853353,-68.2876713,0.5329,0.692,0.0,0.0,0.0
50.48451652,64.02581569,-72.63742794,0.5406,0.7001,0.0,0.0,0.0
-32.12185222,59.10716894,27.712368,0.1431,0.1772,0.0,0.0,0.0
-35.51909457,59.96009763,24.82107012,0.137,0.1767,0.0,0.0,0.0
-33.40559945,57.24250599,25.83999993,0.1409,0.1744,0.0,0.0,0.0
-25.52829152,58.19836525,32.18459363,0.1538,0.1785,0.0,0.0,0.0
-27.82926932,60.72322973,32.55938846,0.1509,0.1813,0.0,0.0,0.0
-29.2240369,59.43789825,30.45478417,0.1481,0.1788,0.0,0.0,0.0
1.81476506,-164.28198828,-48.25990984,0.5885,0.8477,0.0,0.0,0.0
2.59921512,-161.51122219,-47.10259915,0.5907,0.85,0.0,0.0,0.0
-2.69027895,-154.71966013,-47.51538819,0.5885,0.8578,0.0,0.0,0.0
39.17312998,72.3872792,-65.72041477,0.5289,0.6876,0.0,0.0,0.0
35.9796966,75.69078913,-62.73763296,0.5255,0.6834,0.0,0.0,0.0
30.984189,81.28275554,-58.48137278,0.3461,0.149,0.0,0.0,0.0
93.46160461,231.15336088,38.09137548,0.4827,0.8194,0.0,0.0,0.0
88.38414038,235.21995137,36.00281592,0.481,0.8102,0.0,0.0,0.0
90.20768821,233.51164328,38.58107693,0.4833,0.814,0.0,0.0,0.0
91.7410746,233.53378707,37.22741852,0.4813,0.8155,0.0,0.0,0.0
-58.48503301,-212.29005211,-0.55021098,0.8392,0.2984,0.0,0.0,0.0
-59.04042824,-212.85854169,-4.47626704,0.8438,0.3016,0.0,0.0,0.0
-57.89004939,-209.95965567,-3.4582969,0.8405,0.3034,0.0,0.0,0.0
-58.27727235,-209.71407528,-6.55621931,0.8436,0.3064,0.0,0.0,0.0
102.03402901,154.87346115,25.75257279,0.8144,0.1488,0.0,0.0,0.0
101.4022012,158.02468491,23.96489759,0.8154,0.152,0.0,0.0,0.0
2.85465692,286.41101118,67.57445394,0.8074,0.8491,0.0,0.0,0.0
1.23131186,288.68849093,65.54972434,0.8101,0.8449,0.0,0.0,0.0
10.57572201,286.37325887,66.02363486,0.7999,0.8498,0.0,0.0,0.0
110.13182909,203.42568177,22.31965411,0.4813,0.8764,0.0,0.0,0.0
110.76694833,207.18979373,23.534545,0.48,0.8708,0.0,0.0,0.0
109.44320625,204.14890825,24.84939823,0.4836,0.8737,0.0,0.0,0.0
110.61175935,213.65140374,27.51883782,0.4796,0.8608,0.0,0.0,0.0
111.37617234,212.06623482,25.63605812,0.4786,0.8637,0.0,0.0,0.0
111.03663944,214.57536785,26.39581156,0.4778,0.8602,0.0,0.0,0.0
30.61017539,-205.25382967,37.63675354,0.7183,0.8785,0.0,0.0,0.0
30.00639215,-202.91117165,37.84607664,0.7156,0.88,0.0,0.0,0.0
29.6588131,-210.93797993,40.41506216,0.6787,0.2139,0.0,0.0,0.0
-9.15332822,-163.11415691,-52.43024384,0.5795,0.8563,0.0,0.0,0.0
-12.47822551,-158.56416231,-52.1242082,0.5779,0.8633,0.0,0.0,0.0
-5.05909021,-155.60840989,-49.38442518,0.586,0.8587,0.0,0.0,0.0
34.47373615,-213.31225154,-19.20945823,0.5896,0.2084,0.0,0.0,0.0
34.52165224,-212.10801616,-22.34922741,0.5851,0.2097,0.0,0.0,0.0
33.78658851,-215.73425287,-14.19747563,0.597,0.2055,0.0,0.0,0.0
-26.19169328,-183.13246443,36.71798038,0.6573,0.9451,0.0,0.0,0.0
-23.68789197,-183.57070853,36.49748624,0.6594,0.9431,0.0,0.0,0.0
-21.83803649,-184.0803965,34.83082863,0.661,0.9396,0.0,0.0,0.0
-22.91082878,-184.86686604,36.85399579,0.6617,0.9427,0.0,0.0,0.0
-5.27405484,-165.23030104,-51.78641619,0.5808,0.8524,0.0,0.0,0.0
-2.86944209,-159.59116803,-50.00932116,0.5852,0.8548,0.0,0.0,0.0
-59.1709077,-215.37154513,-36.49762504,0.8802,0.3258,0.0,0.0,0.0
-57.93723582,-215.27035941,-33.14440855,0.8765,0.323,0.0,0.0,0.0
-58.09987216,-218.6685753,-35.44679809,0.882,0.3217,0.0,0.0,0.0
-60.99288912,-221.51138803,-22.44659032,0.871,0.3069,0.0,0.0,0.0
-59.8693969,-221.36201259,-27.60678842,0.876,0.3123,0.0,0.0,0.0
-20.05294883,306.20515244,8.03709003,0.82,0.7694,0.0,0.0,0.0
-11.73821373,306.78342907,4.03739589,0.8072,0.7641,0.0,0.0,0.0
42.01564133,8.0279107,-99.90721747,0.0434,0.5116,0.0,0.0,0.0
50.92557618,7.7643702,-101.39755354,0.0549,0.5151,0.0,0.0,0.0
47.21250122,7.37712346,-98.02528046,0.0482,0.5161,0.0,0.0,0.0
116.9255167,-19.64811276,-38.6170487,0.1051,0.6175,0.0,0.0,0.0
106.23311743,-15.94132721,-39.65239403,0.0922,0.6118,0.0,0.0,0.0
99.35964236,-11.42880337,-44.77797659,0.0857,0.6022,0.0,0.0,0.0
-40.52245401,146.9944738,-56.21727686,0.3789,0.1243,0.0,0.0,0.0
-37.85669647,147.240768,-59.01455681,0.3815,0.1212,0.0,0.0,0.0
-40.40592943,153.74676077,-57.22493054,0.3747,0.1173,0.0,0.0,0.0
-39.73291908,149.98551989,-57.93629994,0.378,0.1202,0.0,0.0,0.0
-49.68251381,-175.75328283,-10.27306999,0.5788,0.9333,0.0,0.0,0.0
-52.02886377,-176.82509959,-10.87281032,0.5767,0.9354,0.0,0.0,0.0
-50.51650288,-177.24148542,-12.58880172,0.5739,0.933,0.0,0.0,0.0
-50.05128492,-176.71704549,-13.87964338,0.5742,0.9314,0.0,0.0,0.0
-50.40952345,-175.00467664,-15.62039982,0.573,0.9286,0.0,0.0,0.0
46.98116122,210.90603323,-75.86500496,0.3139,0.9119,0.0,0.0,0.0
46.0101019,210.17911082,-74.0350329,0.3126,0.914,0.0,0.0,0.0
44.90466099,212.73284869,-74.37037814,0.3105,0.9105,0.0,0.0,0.0
46.76146813,220.79637823,-77.91968261,0.3109,0.8988,0.0,0.0,0.0
-51.98361651,-215.77446384,-46.19768569,0.8907,0.3394,0.0,0.0,0.0
-48.2132548,-215.86930463,-46.52553996,0.8922,0.3442,0.0,0.0,0.0
-54.27868758,-219.53998755,-47.00983236,0.8965,0.3345,0.0,0.0,0.0
-50.63640614,-221.01505613,-48.53296773,0.8999,0.3392,0.0,0.0,0.0
-52.17555848,-220.18293485,-46.1910949,0.8964,0.3372,0.0,0.0,0.0
-60.66760059,38.58933327,-103.99513485,0.8614,0.1592,0.0,0.0,0.0
-59.39363842,35.57723789,-106.44842459,0.8639,0.1636,0.0,0.0,0.0
-64.92589511,40.82234301,-101.45090644,0.8545,0.1557,0.0,0.0,0.0
-58.27154208,43.34949167,-100.40581769,0.8627,0.1514,0.0,0.0,0.0
-96.80911661,276.02582534,15.59989877,0.9217,0.7678,0.0,0.0,0.0
-96.66921891,275.38146629,18.49132157,0.9227,0.7716,0.0,0.0,0.0
-94.82298797,273.82147086,26.09644601,0.9226,0.7804,0.0,0.0,0.0
20.45868113,234.852247,-69.18355117,0.801,0.6051,0.0,0.0,0.0
20.45868113,234.852247,-69.18355117,0.2738,0.8819,0.0,0.0,0.0
22.77520002,237.68478095,-67.06848568,0.2757,0.8755,0.0,0.0,0.0
21.89941176,233.59520596,-69.44119485,0.2756,0.8836,0.0,0.0,0.0
-58.61494142,-43.66869701,7.02009641,0.5964,0.3572,0.0,0.0,0.0
-66.13214897,-31.734199,1.1963761,0.3615,0.3339,0.0,0.0,0.0
-66.36431777,-37.96375917,5.20897473,0.3529,0.3313,0.0,0.0,0.0
-104.43576622,267.94248376,-0.28976809,0.9313,0.7478,0.0,0.0,0.0
-104.75273497,265.46915198,-0.88146796,0.9338,0.7458,0.0,0.0,0.0
-19.59591582,257.02591029,-72.92131583,0.8378,0.6459,0.0,0.0,0.0
-14.95152755,253.26509769,-74.36322424,0.8361,0.6401,0.0,0.0,0.0
-21.36904528,254.47597938,-72.70648453,0.8442,0.6458,0.0,0.0,0.0
-24.00901863,256.78818175,-72.00551288,0.845,0.6489,0.0,0.0,0.0
-51.79938363,102.63342631,73.04110804,0.1896,0.9002,0.0,0.0,0.0
-51.63329328,95.09068836,69.57516798,0.1982,0.8947,0.0,0.0,0.0
121.616908,-20.7648754,-3.33834779,0.7075,0.6868,0.0,0.0,0.0
120.54590021,-25.9850291,-0.49369008,0.7133,0.6839,0.0,0.0,0.0
116.54430557,-13.53104417,-6.33235393,0.6967,0.6837,0.0,0.0,0.0
108.68061743,-8.95392501,-8.13222973,0.6877,0.6763,0.0,0.0,0.0
111.53701623,-16.70580365,-3.45956985,0.6991,0.6765,0.0,0.0,0.0
-115.86251146,256.01870075,21.76073744,0.9549,0.7725,0.0,0.0,0.0
-112.11541976,260.52758022,23.74329706,0.949,0.7758,0.0,0.0,0.0
-111.94414639,261.78292399,20.48972368,0.9471,0.7715,0.0,0.0,0.0
-113.60738964,259.90956849,18.89751783,0.9493,0.7681,0.0,0.0,0.0
83.33935253,52.11222818,-53.44958409,0.5897,0.6935,0.0,0.0,0.0
88.20898075,48.88575755,-52.24644321,0.5964,0.696,0.0,0.0,0.0
106.51039073,38.93295467,-56.77504747,0.6142,0.7155,0.0,0.0,0.0
106.20476354,37.97839613,-53.15682124,0.6171,0.7119,0.0,0.0,0.0
110.31386504,35.25114434,-52.22868138,0.6226,0.7146,0.0,0.0,0.0
-41.00001683,-177.46439856,-76.76590526,0.5934,0.2676,0.0,0.0,0.0
-41.24815502,-184.91140742,-76.46172153,0.5934,0.2557,0.0,0.0,0.0
-44.93443059,-176.74240934,-75.06157067,0.5984,0.267,0.0,0.0,0.0
-31.41927847,-158.81321655,-80.27587911,0.4302,0.4503,0.0,0.0,0.0
-30.53596949,-174.47511319,-80.39801102,0.4087,0.4485,0.0,0.0,0.0
-31.91927457,-175.7519504,-80.02259756,0.409,0.447,0.0,0.0,0.0
-34.38590254,-168.93956111,-79.35446091,0.4186,0.4451,0.0,0.0,0.0
-113.66537434,255.87693922,-1.33967193,0.9488,0.7438,0.0,0.0,0.0
-111.89579012,258.20935018,-2.02573796,0.9448,0.7429,0.0,0.0,0.0
-114.83605299,257.63913161,8.9294564,0.9495,0.7557,0.0,0.0,0.0
-117.00983285,255.90988525,12.95286867,0.9543,0.7608,0.0,0.0,0.0
-115.29192805,257.54839915,13.47369793,0.9508,0.7614,0.0,0.0,0.0
115.91715714,28.98608628,-43.12089585,0.6367,0.7116,0.0,0.0,0.0
110.27028332,30.99474933,-43.87203605,0.631,0.7069,0.0,0.0,0.0
106.71036696,34.1766865,-46.42959277,0.6247,0.706,0.0,0.0,0.0
-20.08520882,-133.63964014,45.55841845,0.3203,0.5252,0.0,0.0,0.0
-8.17476949,-132.93444911,47.3188065,0.3168,0.5066,0.0,0.0,0.0
-12.35709491,-133.0633463,47.08458749,0.3182,0.5127,0.0,0.0,0.0
-113.33677851,259.93563028,6.63851053,0.9466,0.7538,0.0,0.0,0.0
75.31593879,165.80976734,46.57909114,0.8033,0.1059,0.0,0.0,0.0
72.56169331,164.98782966,44.61255642,0.8063,0.1032,0.0,0.0,0.0
-8.53250687,76.13252294,-76.97468507,0.9137,0.0916,0.0,0.0,0.0
-12.07694062,71.29174827,-80.32913684,0.9109,0.0993,0.0,0.0,0.0
-15.07256893,73.18049022,-78.59735252,0.9067,0.0972,0.0,0.0,0.0
-157.2702176,16.83263873,-73.45072859,0.0252,0.3398,0.0,0.0,0.0
-160.10954062,14.92344233,-70.70589739,0.0284,0.3432,0.0,0.0,0.0
-162.27211374,18.47446389,-68.93061859,0.0252,0.3467,0.0,0.0,0.0
-165.2083238,16.67069241,-65.90194709,0.0282,0.3513,0.0,0.0,0.0
82.0736586,168.70727334,43.47826196,0.8024,0.1186,0.0,0.0,0.0
84.13478428,170.65783074,43.12273985,0.7999,0.1226,0.0,0.0,0.0
77.88576104,166.52419024,45.20338807,0.8039,0.1108,0.0,0.0,0.0
84.14838622,161.27176465,23.63352586,0.8275,0.1377,0.0,0.0,0.0
82.35404092,163.25431635,22.94654675,0.8294,0.1356,0.0,0.0,0.0
85.33280957,162.08191663,20.93155662,0.83,0.1416,0.0,0.0,0.0
80.33970907,163.73619767,18.74497588,0.8355,0.1368,0.0,0.0,0.0
79.68740301,165.09639136,21.3949068,0.8324,0.133,0.0,0.0,0.0
78.8862529,164.75043422,19.44033029,0.8352,0.134,0.0,0.0,0.0
-3.79043399,194.85576362,96.58482345,0.853,0.9655,0.0,0.0,0.0
15.2786115,-176.27435995,-42.6283035,0.6012,0.8316,0.0,0.0,0.0
18.45124741,-179.02260154,-41.11805229,0.6056,0.8284,0.0,0.0,0.0
16.27946026,-176.06843535,-40.92455978,0.6039,0.832,0.0,0.0,0.0
83.51409975,160.04724137,25.5301256,0.8252,0.1358,0.0,0.0,0.0
87.66779022,156.21458833,27.18837421,0.821,0.139,0.0,0.0,0.0
89.14048738,155.19828968,28.09963656,0.8193,0.1395,0.0,0.0,0.0
-93.03963525,161.17149895,56.12033827,0.1022,0.8697,0.0,0.0,0.0
-95.0879997,154.40523728,57.39110418,0.11,0.8683,0.0,0.0,0.0
-93.59615672,151.96183769,58.76129112,0.1136,0.8703,0.0,0.0,0.0
-92.36927788,156.45913767,58.40257275,0.1084,0.8717,0.0,0.0,0.0
-174.71822699,25.7074207,-40.64247227,0.7709,0.2969,0.0,0.0,0.0
-172.10287989,27.22881915,-37.3259592,0.7688,0.3019,0.0,0.0,0.0
-169.63029364,28.79225868,-40.10864185,0.7644,0.3006,0.0,0.0,0.0
-178.275764,21.68727508,-42.43067885,0.7753,0.2914,0.0,0.0,0.0
-177.79009158,23.4908007,-40.67798403,0.7751,0.2951,0.0,0.0,0.0
-177.32789539,22.85942694,-45.23177766,0.7728,0.2902,0.0,0.0,0.0
-82.70621608,76.86441024,51.32489018,0.1994,0.8526,0.0,0.0,0.0
-86.44638388,73.14353102,40.93107523,0.2029,0.8415,0.0,0.0,0.0
38.00619087,264.57259796,-56.30104179,0.3042,0.8241,0.0,0.0,0.0
45.20978455,264.07320463,-59.90576126,0.3112,0.8296,0.0,0.0,0.0
46.94941676,263.36810878,-60.1177175,0.3129,0.8305,0.0,0.0,0.0
96.4177298,186.90542757,33.98742527,0.7824,0.1618,0.0,0.0,0.0
98.54592929,182.61356046,31.95633489,0.7895,0.1626,0.0,0.0,0.0
99.41374872,180.07576422,29.3797077,0.7947,0.1643,0.0,0.0,0.0
101.11269012,173.75141084,25.74833755,0.8047,0.1634,0.0,0.0,0.0
31.70944585,164.61044928,-56.13487212,0.8382,0.5067,0.0,0.0,0.0
24.40503525,165.14735698,-61.5854339,0.8471,0.5137,0.0,0.0,0.0
50.05092405,144.86643294,-37.4031492,0.595,0.0975,0.0,0.0,0.0
48.91535267,143.47703673,-39.39663003,0.5979,0.0964,0.0,0.0,0.0
48.68477803,146.72019848,-40.82124058,0.5991,0.1003,0.0,0.0,0.0
50.67890921,149.05421153,-36.38467741,0.593,0.1023,0.0,0.0,0.0
59.68648455,-170.92647494,-25.14822049,0.2521,0.3659,0.0,0.0,0.0
57.26444358,-170.40471575,-30.17011902,0.2546,0.3593,0.0,0.0,0.0
60.69924591,-172.02429004,-24.93798531,0.2512,0.3636,0.0,0.0,0.0
64.70124901,-173.39074934,-19.90018481,0.2459,0.3722,0.0,0.0,0.0
95.96681172,249.50572856,-57.87146669,0.3697,0.8539,0.0,0.0,0.0
98.53476222,248.22889135,-57.05422822,0.3725,0.8548,0.0,0.0,0.0
44.69772517,153.85771768,-43.4674161,0.8257,0.4797,0.0,0.0,0.0
44.7716277,154.87906055,-45.60395123,0.8266,0.4825,0.0,0.0,0.0
43.15883852,156.45983561,-46.51088714,0.827,0.4849,0.0,0.0,0.0
43.5156772,153.46655294,-47.35193098,0.83,0.4826,0.0,0.0,0.0
-115.9535215,248.44323884,-0.59968902,0.9564,0.7405,0.0,0.0,0.0
-114.11828315,248.91006683,-4.8849299,0.9545,0.7362,0.0,0.0,0.0
-115.25108259,246.29635354,-5.92016617,0.9574,0.7347,0.0,0.0,0.0
42.46155882,147.62044842,-47.46200357,0.8346,0.478,0.0,0.0,0.0
44.52614248,152.59758349,-45.90437955,0.829,0.4804,0.0,0.0,0.0
45.35227575,110.40859479,18.22618492,0.2684,0.2229,0.0,0.0,0.0
51.60786598,105.62633622,6.68502479,0.2803,0.2119,0.0,0.0,0.0
49.45095174,104.84176222,5.36075331,0.2789,0.2092,0.0,0.0,0.0
52.18722918,104.03685274,3.33396905,0.2826,0.2084,0.0,0.0,0.0
66.55445937,-179.01194207,33.51193249,0.2302,0.4267,0.0,0.0,0.0
68.92451953,-179.4804356,28.17496076,0.23,0.4208,0.0,0.0,0.0
67.7418569,-177.68432958,27.76721197,0.2322,0.4209,0.0,0.0,0.0
68.92183087,-176.50851947,20.36540674,0.2346,0.4135,0.0,0.0,0.0
69.97401008,-178.60372534,22.9106999,0.2311,0.4152,0.0,0.0,0.0
71.47914569,-178.54254438,16.60865885,0.2317,0.408,0.0,0.0,0.0
-47.1526289,-220.94770474,-47.56857454,0.899,0.3437,0.0,0.0,0.0
-42.78768409,-220.8967867,-58.32979644,0.9125,0.3504,0.0,0.0,0.0
137.27625873,-32.85729863,-28.1500133,0.1279,0.6402,0.0,0.0,0.0
141.34002573,-34.95071206,-26.28738072,0.1326,0.6439,0.0,0.0,0.0
133.81008867,-36.6727014,-23.99240087,0.1229,0.6464,0.0,0.0,0.0
149.31597942,-33.74072658,-25.56206041,0.9147,0.464,0.0,0.0,0.0
145.00295197,-37.41317815,-19.80287941,0.9191,0.4736,0.0,0.0,0.0
-56.61599999,293.3836416,33.36228342,0.8692,0.7942,0.0,0.0,0.0
-54.1938559,295.43511506,34.18058863,0.8655,0.7952,0.0,0.0,0.0
-46.52486184,299.66131218,36.47479123,0.8557,0.7993,0.0,0.0,0.0
-40.39756206,302.39515079,35.81961409,0.8466,0.7979,0.0,0.0,0.0
38.54380842,204.08864731,83.0856427,0.7943,0.964,0.0,0.0,0.0
40.3552176,200.47903431,80.32493332,0.7901,0.9697,0.0,0.0,0.0
29.93953249,208.01393628,88.88738032,0.8063,0.9583,0.0,0.0,0.0
32.45052537,205.7570934,88.0006768,0.803,0.9611,0.0,0.0,0.0
146.95788737,-33.90408466,-27.74068422,0.9111,0.4651,0.0,0.0,0.0
148.37382124,-30.7997499,-31.69661522,0.9073,0.4589,0.0,0.0,0.0
153.63427315,-29.16779507,-32.78459965,0.9097,0.4523,0.0,0.0,0.0
156.24701884,-25.48211434,-38.96486173,0.9062,0.4427,0.0,0.0,0.0
152.54113744,-27.85205553,-36.18655707,0.9056,0.4496,0.0,0.0,0.0
8.04237317,-127.03753759,48.54774347,0.3231,0.4845,0.0,0.0,0.0
13.76294728,-126.80537672,45.94381327,0.3228,0.4766,0.0,0.0,0.0
1.81658625,-128.29578416,49.85966416,0.3222,0.4935,0.0,0.0,0.0
115.757955,233.83818493,-18.90059512,0.4212,0.8591,0.0,0.0,0.0
114.73366967,236.0121472,-20.25059132,0.4189,0.8572,0.0,0.0,0.0
115.80968201,235.19032056,-14.41086742,0.4252,0.8568,0.0,0.0,0.0
113.67467759,234.43543289,-30.84261583,0.4093,0.8621,0.0,0.0,0.0
113.48956435,235.58656124,-28.1590568,0.411,0.8598,0.0,0.0,0.0
115.49235636,232.91011249,-27.27365795,0.4136,0.8626,0.0,0.0,0.0
43.34396365,179.68923128,71.33684484,0.7445,0.0688,0.0,0.0,0.0
43.36449346,178.18407188,71.07536248,0.7815,0.9985,0.0,0.0,0.0
39.51547051,180.54690676,75.0752202,0.79,0.9959,0.0,0.0,0.0
56.47380225,141.38815993,-18.20604375,0.5692,0.0887,0.0,0.0,0.0
57.52654061,139.36874421,-17.13107633,0.5671,0.0867,0.0,0.0,0.0
-93.45069927,-185.42869344,-0.20615088,0.2743,0.6539,0.0,0.0,0.0
-92.97695531,-187.70058966,0.36255209,0.2723,0.6549,0.0,0.0,0.0
-92.95764294,-186.98816542,7.11549239,0.2689,0.648,0.0,0.0,0.0
66.5631995,175.08203716,-59.56825477,0.3615,0.9505,0.0,0.0,0.0
67.81115143,173.26572255,-56.90778334,0.3656,0.9524,0.0,0.0,0.0
57.68348237,178.53900708,-62.71668677,0.3488,0.9513,0.0,0.0,0.0
60.37668173,179.52044036,-63.78441502,0.3505,0.9485,0.0,0.0,0.0
61.57735998,175.6704974,-61.39536369,0.3553,0.9521,0.0,0.0,0.0
-91.56351976,-221.84321184,8.83099206,0.8665,0.2545,0.0,0.0,0.0
-92.41569101,-221.82641365,14.07328558,0.8637,0.2496,0.0,0.0,0.0
-88.32969298,-221.97280697,76.68185084,0.8356,0.1934,0.0,0.0,0.0
-83.4028018,-222.24435398,71.49859289,0.8306,0.2007,0.0,0.0,0.0
-25.14827403,71.0929062,41.34507774,0.2551,0.8911,0.0,0.0,0.0
-26.41604196,67.00248258,38.30580228,0.2598,0.8864,0.0,0.0,0.0
-22.49509133,66.11303091,39.03899426,0.2624,0.8915,0.0,0.0,0.0
-31.57466375,73.30414492,41.72228364,0.2492,0.8841,0.0,0.0,0.0
-33.62864345,74.11098167,42.24806789,0.2469,0.8824,0.0,0.0,0.0
-164.02746947,2.46090762,-37.78074769,0.0605,0.3771,0.0,0.0,0.0
-162.7461115,2.76475426,-42.06819715,0.0587,0.3702,0.0,0.0,0.0
31.21342327,188.62268201,-61.95830146,0.826,0.5365,0.0,0.0,0.0
30.35602141,187.87369513,-62.40048734,0.8277,0.537,0.0,0.0,0.0
32.62974576,194.34130109,-63.83281491,0.3009,0.9444,0.0,0.0,0.0
28.60341978,-92.76046641,42.13107141,0.2848,0.0866,0.0,0.0,0.0
14.98561864,-95.2566082,42.06500486,0.2678,0.0807,0.0,0.0,0.0
28.06631182,-98.57170556,42.26073395,0.2849,0.0787,0.0,0.0,0.0
-6.40002605,-88.23620842,42.50847559,0.2415,0.0862,0.0,0.0,0.0
-16.11021429,-87.28403318,42.68521352,0.2287,0.0858,0.0,0.0,0.0
-13.71627539,-90.8876185,42.42757777,0.2326,0.0812,0.0,0.0,0.0
18.55294072,191.53419444,-72.71786575,0.841,0.5523,0.0,0.0,0.0
20.81136983,190.99663637,-71.51510556,0.8382,0.5501,0.0,0.0,0.0
26.89745931,192.23568954,-67.07361714,0.8295,0.545,0.0,0.0,0.0
24.02569191,194.47005552,-69.76685615,0.8317,0.5505,0.0,0.0,0.0
26.6261324,194.94982716,-67.55128702,0.8275,0.5478,0.0,0.0,0.0
124.99386839,4.38905156,-17.96446264,0.6781,0.7016,0.0,0.0,0.0
118.44055039,4.55405535,-17.66559279,0.6742,0.6942,0.0,0.0,0.0
119.54889807,-1.36554721,-13.47775769,0.6829,0.6924,0.0,0.0,0.0
142.11873859,-4.39664961,-14.47161315,0.6973,0.7167,0.0,0.0,0.0
52.05723353,230.34279648,70.31928514,0.7626,0.9266,0.0,0.0,0.0
51.41747456,228.01481111,72.47390331,0.765,0.9304,0.0,0.0,0.0
